,House,Day Eaten,Type,Kg,Price,Servings,Kcal,Exp,Meat & Fish,Dairy & Eggs,Fruits & Vegetables,Dry Foods & Baked Goods,"Snacks, Condiments, Liquids, Oils, Grease, & Other",Store-Prepared Items
150,3,24,"Cooked, Prepped, Leftovers",2.0967047538783747,9.581748626063803,28.600454002998426,6132.309054387625,7,0.0,10.209415056902978,0.0,43.84641193254473,0.0,0.0
151,3,24,Store-Prepared Items,1.1686465335485612,13.574998133700088,12.301542458405907,3260.5238286004856,2,0.0,0.0,0.0,0.0,0.0,12.301542458405907
152,0,25,"Cooked, Prepped, Leftovers",4.2268814694532715,30.67615074966253,45.64444607320161,9995.838737901633,4,10.5001739941523,45.500753974659965,5.833429996751278,34.62141012276626,41.98367639470234,0.0
153,0,25,Store-Prepared Items,0.1398851940994452,1.6249064146591554,1.472475727362581,390.2796915374521,3,0.0,0.0,0.0,0.0,0.0,1.472475727362581
154,1,25,Store-Prepared Items,1.7513086906939046,20.3432017511004,18.434828323093733,4886.151247035994,6,0.0,0.0,0.0,0.0,0.0,18.434828323093733
155,1,25,Store-Prepared Items,1.7513086906939046,20.3432017511004,18.434828323093733,4886.151247035994,6,0.0,0.0,0.0,0.0,0.0,18.434828323093733
156,2,25,"Cooked, Prepped, Leftovers",1.70571008820739,14.378120368890546,18.116065415927544,3652.9783514250653,3,4.486050408295288,2.8838895481898295,2.9937773174961824,3.204321720210921,4.548026421735341,0.0
157,3,25,"Cooked, Prepped, Leftovers",1.2156855071893342,9.124185777286606,12.079331007220139,2871.78522578714,4,0.0,4.86779010738722,0.0,0.0,7.211540899832919,0.0
158,0,26,"Cooked, Prepped, Leftovers",4.206276394014406,33.51558988010631,44.17197034583903,9623.241027209253,4,6.626140773131609,6.626140773131609,5.521783977609674,5.521783977609674,19.876120844356464,0.0
159,1,26,"Cooked, Prepped, Leftovers",1.0622148079766611,7.915030410176941,10.692200427394365,2609.1218091897676,6,0.0,3.318269098156872,0.0,0.0,7.373931329237493,0.0
160,1,26,"Cooked, Prepped, Leftovers",4.539601335389469,30.51407630428928,48.74520780608345,9548.993760027242,7,0.0,22.779412785130532,38.93916715406929,47.36118544600005,42.83308386947622,0.0
161,2,26,"Cooked, Prepped, Leftovers",2.014998455835184,19.97978960345887,23.667982649875007,5201.193406616863,6,26.164306744717063,0.0,0.0,11.628580775429807,10.836592020896132,0.0
162,2,26,Store-Prepared Items,0.8982281382524951,10.433818053940987,9.455033034236791,2506.0565057244617,0,0.0,0.0,0.0,0.0,0.0,9.455033034236793
163,3,26,"Cooked, Prepped, Leftovers",3.7318552461272985,34.990692183567475,36.98101481780421,6132.309054387625,7,18.338661270360692,11.670057172047715,16.671510245782446,4.059326795524939,0.0,0.0
164,3,26,"Cooked, Prepped, Leftovers",1.291586975160076,13.244427554997147,12.980773619699253,2588.950394580918,6,6.4903868098496265,6.4903868098496265,0.0,0.0,0.0,0.0
165,0,27,"Cooked, Prepped, Leftovers",3.977306418409523,25.795745673340235,45.64444607320161,11539.946116165193,7,0.0,0.0,0.0,24.96386528482096,70.27807999329592,0.0
166,1,27,"Cooked, Prepped, Leftovers",1.2978119139457989,12.970007814995828,14.010469525551237,3292.3865991912485,7,6.636538196313744,0.0,0.0,0.0,7.373931329237493,0.0
167,2,27,"Cooked, Prepped, Leftovers",1.344561767097666,13.78765136226069,13.513183588921265,2695.1369008924016,7,6.756591794460633,6.756591794460633,0.0,0.0,0.0,0.0
168,2,27,"Cooked, Prepped, Leftovers",0.879226126754276,8.189218666895371,9.432816907793974,2285.8152467315294,5,3.3782958972303163,0.0,0.0,0.0,6.054521010563658,0.0
169,3,27,"Cooked, Prepped, Leftovers",1.251573677537051,11.735028935326673,12.402534841779488,2056.6276258861812,6,4.482614859135617,2.8525730921772094,4.075104417396013,0.9922424730706397,0.0,0.0
170,3,27,"Cooked, Prepped, Leftovers",0.49353382731206685,3.677537935162973,4.967886494984358,1212.2688016990091,7,0.0,3.431435050309788,0.0,0.0,7.625411222910639,0.0
171,0,28,"Cooked, Prepped, Leftovers",4.569359606501557,44.419001530312464,45.64444607320161,8921.61636112511,7,54.19918450882325,41.96065897457283,17.483607906072013,0.0,20.19599309356406,0.0
172,1,28,"Cooked, Prepped, Leftovers",5.144420521062719,44.49617303761593,48.74520780608345,8100.3853938124485,4,28.01918827145241,24.51678973752086,64.84443983297793,0.0,31.1324314127249,0.0
173,1,28,"Cooked, Prepped, Leftovers",1.283064051287324,10.21832210445225,11.06089699385624,1013.6206005169859,5,0.0,0.0,11.06089699385624,0.0,0.0,0.0
174,2,28,Store-Prepared Items,0.5348968503948002,6.213361814185999,5.630493162050527,1492.3622126014925,5,0.0,0.0,0.0,0.0,0.0,5.630493162050527
175,3,28,"Cooked, Prepped, Leftovers",1.6822165509913831,7.687575514095713,22.94655792653513,4920.0402526886155,3,0.0,4.333870131059069,0.0,18.61268779547606,0.0,0.0
176,0,29,"Cooked, Prepped, Leftovers",4.289024462572607,38.59217262177653,45.64444607320161,8731.573320709584,5,47.217778761456685,38.47374565748322,17.806229455322644,27.203658545695205,4.3380320630743965,0.0
177,0,29,"Cooked, Prepped, Leftovers",0.15715562401734975,1.0192693450829868,1.8035526185153161,455.97880631428853,4,0.0,0.0,0.0,12.959059126805947,36.48224277613312,0.0
178,1,29,Store-Prepared Items,1.050785214416343,12.205921050660244,11.06089699385624,2931.690748221597,6,0.0,0.0,0.0,0.0,0.0,11.06089699385624
179,2,29,"Cooked, Prepped, Leftovers",2.6370017884325283,20.02883782135895,25.462438469962088,5201.193406616863,6,0.0,10.452831083399781,13.549966219221938,0.0,26.308919250910805,0.0
180,3,29,"Cooked, Prepped, Leftovers",2.556832996966061,23.217448470576677,28.729060003243333,6132.309054387626,7,41.97936490628792,6.996560817714652,7.773956464127392,23.321869392382176,27.952813767556155,0.0
181,3,29,Store-Prepared Items,0.5138222891130955,5.9685597103377175,5.408655674874689,1433.5641866255364,4,0.0,0.0,0.0,0.0,0.0,5.408655674874689
182,0,30,"Cooked, Prepped, Leftovers",4.364231636424579,37.82690581218239,43.840893454686295,9284.841341219502,6,9.605832793506307,6.626140773131609,7.362378636812898,0.0,20.24654125123547,0.0
183,1,30,"Cooked, Prepped, Leftovers",4.766365220051362,41.03271079488875,48.74520780608345,8308.59837838007,4,38.51501168407329,28.01091758841694,47.95208856658126,26.599223584684403,5.835607830920196,0.0
184,1,30,Store-Prepared Items,1.7513086906939046,20.3432017511004,18.434828323093733,4886.151247035994,3,0.0,0.0,0.0,0.0,0.0,18.434828323093733
185,2,30,"Cooked, Prepped, Leftovers",2.2629444340526925,16.74165782664733,24.78500278223195,5201.193406616863,5,17.81158948061314,19.190335545005492,23.748785974150852,41.56037545476399,51.455702943993515,0.0
186,2,30,"Cooked, Prepped, Leftovers",0.9740753170347413,9.23457183507907,12.38708495651116,2591.828612355099,5,6.756591794460633,0.0,0.0,5.630493162050527,0.0,0.0
187,3,30,"Cooked, Prepped, Leftovers",1.0444114108183025,7.8807358376329155,10.27644578226191,2393.930496911961,7,0.0,4.86779010738722,0.0,0.0,5.408655674874689,0.0
188,0,31,"Cooked, Prepped, Leftovers",4.440061803085739,32.102786426491384,45.64444607320161,10490.588342051524,6,0.0,22.442378541281848,7.672608048301486,8.818702350423138,53.7082563381104,0.0
189,1,31,"Cooked, Prepped, Leftovers",1.214855186491877,7.998495938892582,12.904379826165613,1883.5970187404255,4,0.0,0.0,7.373931329237493,5.53044849692812,0.0,0.0
190,1,31,"Cooked, Prepped, Leftovers",1.050785214416343,7.628700656662652,11.06089699385624,2931.690748221597,5,0.0,0.0,0.0,0.0,11.06089699385624,0.0
191,2,31,Store-Prepared Items,0.5348968503948002,6.213361814185999,5.630493162050527,1492.3622126014925,7,0.0,0.0,0.0,0.0,0.0,5.630493162050527
192,2,31,"Cooked, Prepped, Leftovers",0.6099700925554737,2.012901305433064,9.384155270084213,2049.4995109863917,7,0.0,0.0,0.0,9.384155270084213,0.0,0.0
193,3,31,"Cooked, Prepped, Leftovers",2.7688569829567253,24.97758899130362,30.38594381865067,6132.309054387625,6,19.181934889459015,8.20677097230767,5.6385296125133255,11.277059225026651,7.518039483351101,0.0
194,3,31,Store-Prepared Items,0.5138222891130955,5.9685597103377175,5.408655674874689,1433.5641866255364,3,0.0,0.0,0.0,0.0,0.0,5.408655674874689
195,0,32,"Cooked, Prepped, Leftovers",4.38902988842694,30.631200140593254,45.64444607320161,8122.641036885506,4,1.3144113515589115,17.266766907063484,32.30086704476864,26.859415188765418,15.348237250723097,0.0
196,0,32,Store-Prepared Items,0.06994259704972229,0.8124532073295742,0.7362378636812872,195.1398457687252,0,0.0,0.0,0.0,0.0,0.0,0.7362378636812872
197,1,32,Store-Prepared Items,0.5253926072081715,6.102960525330122,5.53044849692812,1465.8453741107985,6,0.0,0.0,0.0,0.0,0.0,5.53044849692812
198,1,32,"Cooked, Prepped, Leftovers",1.4526644718597865,14.69642211352223,14.010469525551237,2013.6731673881752,6,6.636538196313744,0.0,7.373931329237493,0.0,0.0,0.0
199,2,32,Store-Prepared Items,1.0697937007896003,12.426723628371999,11.260986324101054,2984.724425202985,5,0.0,0.0,0.0,0.0,0.0,11.260986324101054
200,2,32,"Cooked, Prepped, Leftovers",0.09888284740601212,0.7461327894427967,0.9729539620477631,226.65269794522237,4,0.0,7.169754745466421,0.0,0.0,7.966394161629356,0.0
201,3,32,"Cooked, Prepped, Leftovers",1.1286061508238519,10.517484325297925,10.456734304757731,1315.0965984935308,6,3.2451934049248132,0.0,7.211540899832919,0.0,0.0,0.0
202,3,32,"Cooked, Prepped, Leftovers",0.8762022193296997,11.565869295152035,9.73558021477444,1962.6929712985273,6,9.73558021477444,0.0,0.0,0.0,0.0,0.0
203,0,33,"Cooked, Prepped, Leftovers",3.508760062427534,18.22155543204621,44.908208209520325,9373.17476494089,6,0.0,6.626140773131609,3.681189318406449,30.919688799575813,3.681189318406449,0.0
204,0,33,"Cooked, Prepped, Leftovers",1.1305739083832604,6.500620740833773,13.995423835059592,3400.055528984338,6,0.0,0.0,0.0,6.633045198246693,7.362378636812898,0.0
205,1,33,Store-Prepared Items,1.050785214416343,12.205921050660244,11.06089699385624,2931.690748221597,7,0.0,0.0,0.0,0.0,0.0,11.06089699385624
206,1,33,Store-Prepared Items,0.07005234762775596,0.8137280700440132,0.7373931329237468,195.44604988143914,2,0.0,0.0,0.0,0.0,0.0,0.7373931329237468
207,2,33,Store-Prepared Items,1.7829895013160002,20.711206047286662,18.768310540168425,4974.5407086716405,2,0.0,0.0,0.0,0.0,0.0,18.768310540168425
208,2,33,"Cooked, Prepped, Leftovers",1.2408335828660635,9.362863698864976,12.20913416595298,2844.1563591192717,3,0.0,6.329348575153396,0.0,0.0,7.032609527948218,0.0
209,3,33,"Cooked, Prepped, Leftovers",1.7608304288936067,15.884279689057804,19.323675731852674,3899.7884140678534,4,7.152620497697686,3.0601666940646,2.10251274002086,4.20502548004172,2.803350320027813,0.0
210,0,34,Store-Prepared Items,1.7485649262430634,20.311330183239427,18.405946592032247,4878.496144218147,4,0.0,0.0,0.0,0.0,0.0,18.405946592032247
211,0,34,"Cooked, Prepped, Leftovers",0.1682477432967742,1.0084690602131217,2.3927730569641996,514.0354792737453,7,1.5759438782522521,0.0,0.0,5.836829178711962,0.0,0.0
212,1,34,"Cooked, Prepped, Leftovers",4.951086406238588,40.76567653189669,48.00781467315971,8023.562186231896,6,6.636538196313744,0.0,23.965276820021852,2.6581369983491183,14.747862658474986,0.0
213,1,34,"Cooked, Prepped, Leftovers",1.1257146468901498,6.729710426061516,12.946423661045362,2121.129799592342,6,0.0,0.0,5.572492331807869,7.373931329237493,0.0,0.0
214,2,34,"Cooked, Prepped, Leftovers",0.964691161764657,10.615731807730068,10.510253902494316,2357.037047497592,6,6.756591794460633,0.0,0.0,0.0,3.7536621080336845,0.0
215,3,34,"Cooked, Prepped, Leftovers",2.556832996966061,23.217448470576677,28.729060003243333,6132.309054387626,2,29.59434614294638,4.932391023824397,5.480434470915996,16.441303412747992,19.70599717630469,0.0
216,0,35,"Cooked, Prepped, Leftovers",4.207304892493785,30.41989422331744,43.25167301623741,9940.650741838184,2,0.0,10.477655833544222,3.582104558476657,4.117180714879946,25.074731909336602,0.0
217,1,35,Store-Prepared Items,1.050785214416343,12.205921050660244,11.06089699385624,2931.690748221597,7,0.0,0.0,0.0,0.0,0.0,11.06089699385624
218,1,35,Store-Prepared Items,0.07005234762775595,0.813728070044013,0.7373931329237468,195.44604988143908,1,0.0,0.0,0.0,0.0,0.0,0.7373931329237468
219,2,35,"Cooked, Prepped, Leftovers",2.759496476162435,26.03892917493571,27.656474848321245,5201.193406616863,4,17.67846403305787,0.0,15.432220490044914,0.0,16.220503169696418,0.0
220,3,35,"Cooked, Prepped, Leftovers",2.7020558861101325,24.93127679353902,29.867636135529466,6132.309054387626,5,43.062056516994254,22.216409923494144,5.820722166317333,23.282888665269333,11.641444332634666,0.0
221,0,36,"Cooked, Prepped, Leftovers",4.05099041119994,32.51563892960321,45.64444607320161,9667.267483781001,6,33.25268488288064,19.945045812551328,11.66760873083531,40.836630557923584,33.05822473736671,0.0
222,0,36,Store-Prepared Items,0.10139490170923275,1.1778031782544478,1.067314754834029,282.8917757687594,5,0.0,0.0,0.0,0.0,0.0,1.067314754834029
223,1,36,"Cooked, Prepped, Leftovers",4.646911738907542,36.85561257491186,48.00781467315971,9449.957027731276,4,6.636538196313744,0.0,14.747862658474986,6.345102662967865,20.278311155403106,0.0
224,2,36,"Cooked, Prepped, Leftovers",2.2660904162901834,16.85850131322925,24.423420560769664,5201.193406616863,7,10.629166509094263,33.982711908640155,5.905092505052369,25.588734188560263,23.620370020209474,0.0
225,3,36,"Cooked, Prepped, Leftovers",2.5980479671976324,20.112060436684718,30.701437991482038,6132.309054387624,5,27.94271411122602,6.985678527806505,15.523730061792232,47.31399918064505,11.642797546344175,0.0
226,3,36,"Cooked, Prepped, Leftovers",1.8932947409628589,17.46901516039661,20.92785671498334,4296.827664562151,3,30.0018195151219,15.478422878749186,4.055362655812877,16.221450623251506,8.110725311625753,0.0
227,0,37,"Cooked, Prepped, Leftovers",4.401043529608644,33.25799032726358,44.57713131836758,8280.244776226382,5,2.979692020374699,6.626140773131609,14.724757273625796,7.362378636812898,12.884162614422571,0.0
228,0,37,"Cooked, Prepped, Leftovers",0.9460656548304575,10.41077151138528,10.307330091538057,2311.529208706962,7,6.626140773131609,0.0,0.0,0.0,3.681189318406449,0.0
229,1,37,"Cooked, Prepped, Leftovers",4.548807208984416,34.89261531673432,48.74520780608345,9868.219947344121,4,21.008370209069057,45.11134591388221,17.506975174224213,38.044776638347116,25.287853029434974,0.0
230,1,37,Store-Prepared Items,1.7513086906939046,20.3432017511004,18.434828323093733,4886.151247035994,2,0.0,0.0,0.0,0.0,0.0,18.434828323093733
231,2,37,"Cooked, Prepped, Leftovers",2.5280616377091025,21.006406032428398,25.797568736557306,5201.193406616863,6,9.32178871263721,29.92797579534572,0.0,7.7216872846689935,0.0,0.0
232,3,37,"Cooked, Prepped, Leftovers",0.6436300253100881,5.0154464073113,8.653849079799501,1835.4813898254747,6,3.2451934049248132,0.0,0.0,5.408655674874689,0.0,0.0
233,0,38,Store-Prepared Items,1.0491389557458382,12.186798109943659,11.043567955219348,2927.0976865308885,5,0.0,0.0,0.0,0.0,0.0,11.043567955219348
234,1,38,"Cooked, Prepped, Leftovers",1.2430604738262105,9.329645396377863,12.351334976472803,2936.452464377452,6,0.0,4.977403647235309,0.0,0.0,7.373931329237493,0.0
235,1,38,"Cooked, Prepped, Leftovers",1.3033423624427272,12.725370269217049,12.351334976472803,1679.1916422939623,5,4.977403647235309,0.0,7.373931329237493,0.0,0.0,0.0
236,2,38,"Cooked, Prepped, Leftovers",2.4704827748422513,20.003026515968124,24.896021075409013,5201.193406616863,4,20.39102970622594,51.3116966393452,17.805874694907953,11.870583129938636,48.48130600046329,0.0
237,2,38,Store-Prepared Items,0.5348968503948002,6.213361814185999,5.630493162050527,1492.3622126014925,2,0.0,0.0,0.0,0.0,0.0,5.630493162050527
238,3,38,"Cooked, Prepped, Leftovers",2.6034773421812014,16.943965111735864,28.843725179645066,6132.309054387625,7,0.0,58.288615681084785,10.855414553658976,60.92436391734444,35.32643374611198,0.0
239,3,38,Store-Prepared Items,0.5138222891130955,5.9685597103377175,5.408655674874689,1433.5641866255364,3,0.0,0.0,0.0,0.0,0.0,5.408655674874689
240,0,39,"Cooked, Prepped, Leftovers",4.105129378834244,32.318653729837756,45.64444607320161,9960.87759417683,7,27.554951560669288,16.81128743702012,11.669945142495513,35.009835427486536,48.72442205305565,0.0
241,1,39,Store-Prepared Items,1.7513086906939046,20.3432017511004,18.434828323093733,4886.151247035994,2,0.0,0.0,0.0,0.0,0.0,18.434828323093733
242,2,39,"Cooked, Prepped, Leftovers",1.1748962398145435,10.948861812493838,10.885620113297685,1369.0356440420455,4,3.3782958972303163,0.0,7.507324216067369,0.0,0.0,0.0
243,2,39,"Cooked, Prepped, Leftovers",0.5213965765267878,3.9342625364791384,5.130261498709979,1195.110616950275,4,0.0,7.040520650611536,0.0,0.0,7.8228007229017065,0.0
244,3,39,"Cooked, Prepped, Leftovers",0.5841348128864665,7.710579530101358,6.4903868098496265,1308.461980865685,6,6.4903868098496265,0.0,0.0,0.0,0.0,0.0
245,0,40,"Cooked, Prepped, Leftovers",4.105129378834244,32.318653729837756,45.64444607320161,9960.87759417683,6,17.777085280256056,10.845807142168134,7.528868615765175,22.586605847295523,31.434575530326946,0.0
246,0,40,"Cooked, Prepped, Leftovers",0.1456525271196547,1.146685805598819,1.6194931525949976,353.418092350941,5,8.750890225156441,5.338921775311637,3.7061363962381573,11.11840918871447,15.473881989293002,0.0
247,1,40,"Cooked, Prepped, Leftovers",4.548807208984416,34.89261531673432,48.74520780608345,9868.219947344121,1,13.448435415202024,28.877871818623397,11.207029512668353,24.354231975868743,16.18793151829873,0.0
248,1,40,"Cooked, Prepped, Leftovers",1.1484898045287397,10.998955970690647,12.351334976472803,2957.9050740970365,7,4.977403647235309,0.0,0.0,0.0,7.373931329237493,0.0
249,2,40,"Cooked, Prepped, Leftovers",1.9471731632126168,16.179633230366203,19.86990062689971,4006.082789666588,3,3.943310421885499,12.660155952659032,0.0,3.26643425235517,0.0,0.0
250,2,40,"Cooked, Prepped, Leftovers",1.5306075248522204,11.386901768025236,16.496548868576767,3513.0927297298467,2,7.910642102828712,25.291265440501103,4.394801168238174,19.044138395698752,17.579204672952695,0.0
251,3,40,"Cooked, Prepped, Leftovers",3.12583329768994,22.53942239783834,33.75720203988177,6132.309054387625,6,10.445946204077577,25.96513360523758,27.988951570834743,38.68868964473176,5.803303446709764,0.0
252,0,41,"Cooked, Prepped, Leftovers",4.446614110040544,36.12907765075933,44.02495292060661,9425.890988067671,4,4.969605579848706,9.605832793506307,7.362378636812898,0.0,22.087135910438693,0.0
253,0,41,"Cooked, Prepped, Leftovers",0.40849139178361993,1.3480215928859463,6.28448295051723,1372.5310763929629,6,0.0,0.0,0.0,6.28448295051723,0.0,0.0
254,1,41,Store-Prepared Items,0.5253926072081715,6.102960525330122,5.53044849692812,1465.8453741107985,2,0.0,0.0,0.0,0.0,0.0,5.53044849692812
255,2,41,"Cooked, Prepped, Leftovers",0.8243041989241973,8.900533444085154,8.44573974307579,1688.1006768870168,7,5.0674438458454745,3.3782958972303163,0.0,0.0,0.0,0.0
256,3,41,"Cooked, Prepped, Leftovers",3.6286857885435433,37.20743633988454,35.7992703956981,6132.309054387626,6,25.04235635855002,11.686432967323345,13.339969771414502,0.0,0.0,0.0
257,3,41,"Cooked, Prepped, Leftovers",0.771995453327114,6.098021292571518,6.850963854841273,970.6770108879608,4,0.0,3.2451934049248132,3.6057704499164593,0.0,0.0,0.0
258,0,42,"Cooked, Prepped, Leftovers",3.5399211703793307,27.868911300646985,39.35996312268438,8589.43000748904,4,7.759593979235615,4.734131522324917,3.2863072129283246,9.858921638784972,13.721008769410526,0.0
259,1,42,"Cooked, Prepped, Leftovers",4.099679361174066,24.884901389041186,48.74520780608345,11604.367470688914,4,0.0,17.117395729591802,0.0,63.39636935826076,72.045555877105,0.0
260,2,42,"Cooked, Prepped, Leftovers",2.3796090839712396,18.359246095679183,25.40238587686288,5201.193406616863,6,21.36640367726925,26.70800459658656,25.71881924115743,33.632302084590485,45.055557894965595,0.0
261,3,42,"Cooked, Prepped, Leftovers",1.3038321451491055,13.36909679302984,12.863125173902288,2203.415267958122,5,6.433611902855121,3.0023522213323903,3.4271610497147793,0.0,0.0,0.0
262,0,43,"Cooked, Prepped, Leftovers",4.303595520510451,29.822025235023577,45.64444607320161,9658.322451159023,6,0.0,0.0,24.190944082857218,19.202973296016122,51.84802789924353,0.0
263,1,43,"Cooked, Prepped, Leftovers",3.168438507395425,10.455847074404906,48.74520780608345,10645.95338484863,7,0.0,0.0,0.0,48.74520780608345,0.0,0.0
264,1,43,"Cooked, Prepped, Leftovers",0.11213392179205124,0.6806487386766084,1.3332728826625353,317.40122086811306,2,0.0,11.635405669748135,0.0,43.09314846284416,48.972360198662884,0.0
265,2,43,"Cooked, Prepped, Leftovers",2.3796090839712396,18.359246095679183,25.40238587686288,5201.193406616863,5,17.573299484225426,21.96662435528178,21.153045675456532,27.661675114058543,37.05699959040937,0.0
266,3,43,"Cooked, Prepped, Leftovers",2.757331527696183,19.983814115031976,28.61974214698803,6132.309054387625,5,4.885575789775398,54.76313764870859,17.289842125160295,29.442547122961603,58.885094245923206,0.0
267,3,43,Store-Prepared Items,1.027644578226191,11.937119420675435,10.817311349749378,2867.128373251073,1,0.0,0.0,0.0,0.0,0.0,10.817311349749378
268,0,44,"Cooked, Prepped, Leftovers",3.9718536786830656,24.62140613539674,45.64444607320161,9255.774275198271,6,0.0,0.0,11.043567955219348,19.876120844356464,14.724757273625796,0.0
269,1,44,"Cooked, Prepped, Leftovers",4.867720813463509,38.52149773198766,47.411934923420915,7208.101097777233,6,4.977403647235309,7.022052296727521,24.351581985601847,7.373931329237493,3.6869656646187465,0.0
270,1,44,Store-Prepared Items,1.050785214416343,12.205921050660244,11.06089699385624,2931.690748221597,3,0.0,0.0,0.0,0.0,0.0,11.06089699385624
271,2,44,"Cooked, Prepped, Leftovers",2.168983693026969,17.563025515315793,23.67868510296011,5201.193406616862,5,32.06908841253514,33.85070443545376,5.938720076395396,31.673173740775443,47.062520445081745,0.0
272,3,44,"Cooked, Prepped, Leftovers",1.061178243410414,8.300772037343684,9.73558021477444,1920.7326205728493,6,0.0,9.73558021477444,0.0,0.0,0.0,0.0
273,0,45,"Cooked, Prepped, Leftovers",4.303595520510451,29.822025235023577,45.64444607320161,9658.322451159023,4,0.0,0.0,11.593444877941954,9.202973296016124,24.848027899243533,0.0
274,1,45,"Cooked, Prepped, Leftovers",1.3979130317401978,11.056059694904262,12.351334976472803,1657.7390325743777,4,0.0,4.977403647235309,7.373931329237493,0.0,0.0,0.0
275,1,45,Store-Prepared Items,1.050785214416343,12.205921050660244,11.06089699385624,2931.690748221597,1,0.0,0.0,0.0,0.0,0.0,11.06089699385624
276,2,45,"Cooked, Prepped, Leftovers",2.34258961552663,19.010956457422186,26.830673690860905,5201.193406616862,7,28.30168973006278,12.381989256902466,15.723160961145988,37.70161438189748,5.896185360429746,0.0
277,2,45,"Cooked, Prepped, Leftovers",1.2161865230029139,16.053662103638462,13.513183588921265,2724.257811526527,6,13.513183588921265,0.0,0.0,0.0,0.0,0.0
278,3,45,"Cooked, Prepped, Leftovers",2.6811466574147738,23.975537086298676,29.830850753589704,6132.309054387625,7,19.012560114924266,13.538814725569187,1.7995305186521033,13.16273653874782,3.760781868213663,0.0
279,3,45,"Cooked, Prepped, Leftovers",1.1790869371226824,9.14909443955463,10.817311349749378,1616.5750658110464,4,0.0,0.0,7.211540899832919,0.0,3.6057704499164593,0.0
280,0,46,"Cooked, Prepped, Leftovers",4.755105546601386,38.1467716579523,45.64444607320161,8232.427661996808,7,12.248722814694167,48.994891258776676,41.599479510435124,7.7769668664724865,27.219384032653704,0.0
281,1,46,"Cooked, Prepped, Leftovers",1.0782427369862007,8.555527611495217,9.418579978729708,1079.135799069643,4,0.0,2.044648649492214,7.373931329237493,0.0,0.0,0.0
282,1,46,Store-Prepared Items,1.050785214416343,12.205921050660244,11.06089699385624,2931.690748221597,5,0.0,0.0,0.0,0.0,0.0,11.06089699385624
283,2,46,Store-Prepared Items,0.5348968503948002,6.213361814185999,5.630493162050527,1492.3622126014925,7,0.0,0.0,0.0,0.0,0.0,5.630493162050527
284,3,46,"Cooked, Prepped, Leftovers",1.7373613903141802,15.53595448819835,19.330150477290278,3973.686763871395,6,7.167621222940883,5.1040520147668085,0.6784122211240676,4.962272792134397,1.4177922263241134,0.0
285,0,47,"Cooked, Prepped, Leftovers",3.077324674310298,11.540034846808494,45.64444607320161,10140.474504090897,6,0.0,0.0,0.0,41.96325675479516,3.681189318406449,0.0
286,1,47,"Cooked, Prepped, Leftovers",0.9586110728008742,3.1634165402428858,14.747862658474986,3220.9332046109375,4,0.0,0.0,0.0,14.747862658474986,0.0,0.0
287,1,47,"Cooked, Prepped, Leftovers",4.387455007713091,28.31216800177442,48.74520780608345,9502.505724123948,6,0.0,0.0,14.747862658474986,18.434828323093733,15.562516824514733,0.0
288,2,47,"Cooked, Prepped, Leftovers",2.330343211497122,19.82845289679649,25.145531938931335,5201.193406616863,7,40.94943433747198,29.556984950649966,15.82586834298434,29.673503143095637,33.97190860332523,0.0
289,2,47,"Cooked, Prepped, Leftovers",1.1440010797730356,9.283979819026015,13.102730187968737,2539.9971185053023,4,20.465158733730235,8.953506946006977,11.369532629850129,27.262312964438927,4.263574736193798,0.0
290,3,47,"Cooked, Prepped, Leftovers",3.1575230481402223,21.923085996116967,32.582633098989724,6132.309054387625,5,0.0,28.61741481237343,7.481677075130308,15.321351681071723,0.0,0.0
291,0,48,"Cooked, Prepped, Leftovers",4.225629804517597,29.320526402828403,45.64444607320161,11304.25240034699,4,0.0,14.241696015086033,0.0,14.20502714941859,65.14597553247661,0.0
292,0,48,Store-Prepared Items,0.2412800958086786,2.8027095929136108,2.5397904821966164,673.1714673062132,4,0.0,0.0,0.0,0.0,0.0,2.5397904821966164
293,1,48,Store-Prepared Items,1.050785214416343,12.205921050660244,11.06089699385624,2931.690748221597,4,0.0,0.0,0.0,0.0,0.0,11.06089699385624
294,2,48,"Cooked, Prepped, Leftovers",0.9440460201704717,7.6304443332108765,12.574768061912843,2661.196288111561,4,5.0674438458454745,0.0,0.0,7.507324216067369,0.0,0.0
295,3,48,"Cooked, Prepped, Leftovers",3.330709264392471,26.115382671606564,33.65071274462166,6132.309054387625,4,19.360497633442787,63.36162861854004,37.240605409462965,30.915390940611122,11.191143125361755,0.0
296,0,49,"Cooked, Prepped, Leftovers",4.011313473138981,29.859371714571733,43.10465559100499,8658.040911114564,6,4.969605579848706,17.888508759920818,3.681189318406449,12.884162614422571,3.681189318406449,0.0
297,1,49,"Cooked, Prepped, Leftovers",4.520926562237762,30.765001916921527,48.74520780608345,11053.574304768512,5,0.0,37.7830048993887,0.0,24.938721719990756,34.530537766141045,0.0
298,1,49,Store-Prepared Items,0.33478330898402586,3.888842917158445,3.524034831410798,934.0454320654321,6,0.0,0.0,0.0,0.0,0.0,3.524034831410798
299,2,49,"Cooked, Prepped, Leftovers",2.330343211497122,19.82845289679649,25.145531938931335,5201.193406616863,5,33.63321255881631,24.276192663625345,12.998343017900023,24.371893158562543,27.902324942221792,0.0
300,3,49,"Cooked, Prepped, Leftovers",3.4099922146017563,28.33476052953319,34.70280352731635,6132.309054387625,6,33.417124994292486,49.246289465273136,42.99279239031781,29.893270400146296,6.404760279762447,0.0
