,House,Day Bought,Type,Kg,Price,Servings,Kcal,Exp,Meat & Fish,Dairy & Eggs,Fruits & Vegetables,Dry Foods & Baked Goods,"Snacks, Condiments, Liquids, Oils, Grease, & Other",Store-Prepared Items
464,1,17,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,11,20.0,0.0,0.0,0.0,0.0,0.0
465,1,17,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,11,0.0,0.0,12.0,0.0,0.0,0.0
466,1,17,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,25,0.0,20.0,0.0,0.0,0.0,0.0
467,1,17,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,34,0.0,0.0,0.0,0.0,6.0,0.0
468,1,17,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,9,0.0,20.0,0.0,0.0,0.0,0.0
469,2,17,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,27,0.0,0.0,0.0,6.0,0.0,0.0
470,2,17,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,33,0.0,0.0,0.0,0.0,12.0,0.0
471,2,17,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,7,0.0,0.0,0.0,12.0,0.0,0.0
472,2,17,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,5,12.0,0.0,0.0,0.0,0.0,0.0
473,2,17,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,7,12.0,0.0,0.0,0.0,0.0,0.0
474,3,17,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,33,0.0,0.0,0.0,12.0,0.0,0.0
475,3,17,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,4,0.0,0.0,0.0,0.0,0.0,20.0
476,0,18,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,21,0.0,0.0,0.0,12.0,0.0,0.0
477,0,18,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,43,0.0,0.0,0.0,0.0,6.0,0.0
478,1,18,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,8,0.0,12.0,0.0,0.0,0.0,0.0
479,1,18,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,13,0.0,0.0,6.0,0.0,0.0,0.0
480,1,18,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,5,12.0,0.0,0.0,0.0,0.0,0.0
481,1,18,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,42,0.0,0.0,0.0,6.0,0.0,0.0
482,1,18,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,46,0.0,0.0,0.0,0.0,20.0,0.0
483,2,18,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,18,0.0,20.0,0.0,0.0,0.0,0.0
484,2,18,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,2,0.0,0.0,0.0,0.0,0.0,6.0
485,3,18,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,41,0.0,0.0,0.0,0.0,20.0,0.0
486,0,19,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,9,0.0,0.0,6.0,0.0,0.0,0.0
487,1,19,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,11,0.0,0.0,6.0,0.0,0.0,0.0
488,1,19,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,6,0.0,0.0,6.0,0.0,0.0,0.0
489,1,19,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,51,0.0,0.0,0.0,6.0,0.0,0.0
490,1,19,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,8,0.0,12.0,0.0,0.0,0.0,0.0
491,1,19,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,5,6.0,0.0,0.0,0.0,0.0,0.0
492,2,19,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,6,6.0,0.0,0.0,0.0,0.0,0.0
493,3,19,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,10,0.0,20.0,0.0,0.0,0.0,0.0
494,0,20,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,7,20.0,0.0,0.0,0.0,0.0,0.0
495,0,20,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,6,20.0,0.0,0.0,0.0,0.0,0.0
496,0,20,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,5,0.0,0.0,6.0,0.0,0.0,0.0
497,0,20,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,16,0.0,6.0,0.0,0.0,0.0,0.0
498,0,20,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,6,20.0,0.0,0.0,0.0,0.0,0.0
499,0,20,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,53,0.0,0.0,0.0,0.0,12.0,0.0
500,0,20,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,19,0.0,0.0,0.0,6.0,0.0,0.0
501,0,20,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,20,0.0,20.0,0.0,0.0,0.0,0.0
502,0,20,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,20,0.0,0.0,0.0,12.0,0.0,0.0
503,0,20,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,7,6.0,0.0,0.0,0.0,0.0,0.0
504,0,20,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,6,0.0,0.0,0.0,0.0,0.0,20.0
505,0,20,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,17,0.0,0.0,0.0,0.0,6.0,0.0
506,0,20,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,53,0.0,0.0,0.0,6.0,0.0,0.0
507,1,20,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,6,0.0,0.0,0.0,0.0,0.0,6.0
508,1,20,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,8,0.0,0.0,0.0,0.0,20.0,0.0
509,1,20,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,18,0.0,0.0,0.0,0.0,20.0,0.0
510,1,20,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,17,0.0,0.0,0.0,20.0,0.0,0.0
511,1,20,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,30,0.0,0.0,0.0,6.0,0.0,0.0
512,2,20,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,12,0.0,6.0,0.0,0.0,0.0,0.0
513,2,20,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,14,0.0,0.0,0.0,20.0,0.0,0.0
514,2,20,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,11,0.0,0.0,6.0,0.0,0.0,0.0
515,2,20,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,7,20.0,0.0,0.0,0.0,0.0,0.0
516,2,20,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,23,0.0,0.0,0.0,20.0,0.0,0.0
517,2,20,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,15,0.0,0.0,20.0,0.0,0.0,0.0
518,2,20,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,3,0.0,0.0,0.0,0.0,0.0,20.0
519,2,20,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,11,12.0,0.0,0.0,0.0,0.0,0.0
520,2,20,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,22,0.0,0.0,0.0,12.0,0.0,0.0
521,2,20,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
522,2,20,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,12,0.0,0.0,0.0,0.0,20.0,0.0
523,2,20,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,6,0.0,0.0,0.0,0.0,0.0,20.0
524,2,20,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
525,0,21,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,18,0.0,20.0,0.0,0.0,0.0,0.0
526,0,21,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,4,0.0,0.0,0.0,0.0,0.0,20.0
527,0,21,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,9,0.0,0.0,0.0,6.0,0.0,0.0
528,0,21,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,7,12.0,0.0,0.0,0.0,0.0,0.0
529,0,21,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,7,0.0,0.0,0.0,0.0,20.0,0.0
530,0,21,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,13,0.0,0.0,6.0,0.0,0.0,0.0
531,1,21,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,38,0.0,0.0,0.0,20.0,0.0,0.0
532,1,21,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,27,0.0,0.0,0.0,0.0,6.0,0.0
533,1,21,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,26,0.0,6.0,0.0,0.0,0.0,0.0
534,1,21,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,14,0.0,20.0,0.0,0.0,0.0,0.0
535,1,21,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,8,0.0,0.0,6.0,0.0,0.0,0.0
536,2,21,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,7,0.0,0.0,0.0,0.0,0.0,12.0
537,2,21,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,5,6.0,0.0,0.0,0.0,0.0,0.0
538,2,21,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,44,0.0,0.0,0.0,6.0,0.0,0.0
539,2,21,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,10,6.0,0.0,0.0,0.0,0.0,0.0
540,2,21,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,56,0.0,0.0,0.0,12.0,0.0,0.0
541,2,21,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,11,20.0,0.0,0.0,0.0,0.0,0.0
542,2,21,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,22,0.0,6.0,0.0,0.0,0.0,0.0
543,3,21,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,3,0.0,0.0,0.0,0.0,0.0,12.0
544,3,21,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,29,0.0,0.0,0.0,20.0,0.0,0.0
545,3,21,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
546,3,21,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,25,0.0,6.0,0.0,0.0,0.0,0.0
547,3,21,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,37,0.0,0.0,0.0,0.0,20.0,0.0
548,3,21,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,4,0.0,0.0,0.0,0.0,0.0,6.0
549,3,21,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,27,0.0,0.0,0.0,20.0,0.0,0.0
550,3,21,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,23,0.0,12.0,0.0,0.0,0.0,0.0
551,3,21,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,55,0.0,0.0,0.0,0.0,20.0,0.0
552,3,21,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,4,0.0,0.0,0.0,0.0,0.0,12.0
553,3,21,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,43,0.0,0.0,0.0,0.0,12.0,0.0
554,3,21,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,3,0.0,0.0,0.0,0.0,0.0,12.0
555,3,21,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,7,0.0,0.0,0.0,0.0,0.0,12.0
556,3,21,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,5,0.0,0.0,0.0,0.0,0.0,20.0
557,3,21,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,15,0.0,0.0,0.0,0.0,20.0,0.0
558,3,21,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,17,0.0,0.0,0.0,0.0,6.0,0.0
559,3,21,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,6,20.0,0.0,0.0,0.0,0.0,0.0
560,3,21,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,28,0.0,20.0,0.0,0.0,0.0,0.0
561,0,22,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,2,0.0,0.0,0.0,0.0,0.0,6.0
562,0,22,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,45,0.0,0.0,0.0,12.0,0.0,0.0
563,0,22,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,7,0.0,0.0,0.0,0.0,0.0,20.0
564,1,22,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,7,0.0,0.0,0.0,0.0,6.0,0.0
565,1,22,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,20,0.0,20.0,0.0,0.0,0.0,0.0
566,1,22,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,23,0.0,0.0,0.0,12.0,0.0,0.0
567,1,22,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,26,0.0,0.0,0.0,0.0,20.0,0.0
568,1,22,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,6,0.0,0.0,20.0,0.0,0.0,0.0
569,2,22,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,8,0.0,0.0,0.0,6.0,0.0,0.0
570,2,22,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,22,0.0,0.0,0.0,20.0,0.0,0.0
571,2,22,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,9,0.0,12.0,0.0,0.0,0.0,0.0
572,3,22,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,9,0.0,0.0,20.0,0.0,0.0,0.0
573,3,22,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,21,0.0,12.0,0.0,0.0,0.0,0.0
574,3,22,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
575,3,22,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,14,0.0,0.0,0.0,20.0,0.0,0.0
576,3,22,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,7,6.0,0.0,0.0,0.0,0.0,0.0
577,3,22,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,8,0.0,0.0,0.0,0.0,12.0,0.0
578,3,22,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,11,0.0,0.0,0.0,0.0,12.0,0.0
579,3,22,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,9,0.0,0.0,12.0,0.0,0.0,0.0
580,3,22,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,10,0.0,0.0,20.0,0.0,0.0,0.0
581,0,23,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,25,0.0,12.0,0.0,0.0,0.0,0.0
582,0,23,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,5,0.0,0.0,0.0,0.0,0.0,20.0
583,1,23,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,10,0.0,0.0,0.0,0.0,20.0,0.0
584,1,23,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,5,0.0,0.0,0.0,0.0,0.0,20.0
585,1,23,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,10,12.0,0.0,0.0,0.0,0.0,0.0
586,1,23,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,31,0.0,0.0,0.0,12.0,0.0,0.0
587,1,23,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,27,0.0,0.0,0.0,6.0,0.0,0.0
588,2,23,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,16,0.0,0.0,0.0,0.0,20.0,0.0
589,2,23,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,17,0.0,0.0,0.0,0.0,20.0,0.0
590,3,23,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,14,0.0,6.0,0.0,0.0,0.0,0.0
591,3,23,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,33,0.0,0.0,0.0,12.0,0.0,0.0
592,3,23,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,52,0.0,0.0,0.0,6.0,0.0,0.0
593,3,23,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,2,0.0,0.0,0.0,0.0,0.0,12.0
594,0,24,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,4,0.0,0.0,0.0,0.0,0.0,20.0
595,1,24,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,46,0.0,0.0,0.0,0.0,6.0,0.0
596,1,24,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,6,0.0,0.0,0.0,0.0,0.0,20.0
597,1,24,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,9,6.0,0.0,0.0,0.0,0.0,0.0
598,1,24,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,8,0.0,0.0,20.0,0.0,0.0,0.0
599,1,24,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
600,2,24,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,44,0.0,0.0,0.0,0.0,20.0,0.0
601,3,24,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,19,0.0,6.0,0.0,0.0,0.0,0.0
602,3,24,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,33,0.0,0.0,0.0,6.0,0.0,0.0
603,0,25,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,27,0.0,0.0,0.0,0.0,20.0,0.0
604,0,25,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,21,0.0,6.0,0.0,0.0,0.0,0.0
605,0,25,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,9,20.0,0.0,0.0,0.0,0.0,0.0
606,0,25,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,8,0.0,20.0,0.0,0.0,0.0,0.0
607,0,25,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,8,12.0,0.0,0.0,0.0,0.0,0.0
608,0,25,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,2,0.0,0.0,0.0,0.0,0.0,20.0
609,0,25,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,52,0.0,0.0,0.0,0.0,6.0,0.0
610,0,25,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,48,0.0,0.0,0.0,0.0,20.0,0.0
611,0,25,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,40,0.0,0.0,0.0,0.0,12.0,0.0
612,0,25,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,7,20.0,0.0,0.0,0.0,0.0,0.0
613,0,25,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,10,6.0,0.0,0.0,0.0,0.0,0.0
614,0,25,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,8,0.0,12.0,0.0,0.0,0.0,0.0
615,0,25,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,6,0.0,0.0,0.0,0.0,0.0,20.0
616,1,25,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,6,0.0,0.0,6.0,0.0,0.0,0.0
617,1,25,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,10,0.0,20.0,0.0,0.0,0.0,0.0
618,1,25,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,45,0.0,0.0,0.0,0.0,6.0,0.0
619,1,25,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,14,0.0,0.0,20.0,0.0,0.0,0.0
620,1,25,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,16,0.0,0.0,0.0,0.0,6.0,0.0
621,2,25,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,6,6.0,0.0,0.0,0.0,0.0,0.0
622,2,25,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,43,0.0,0.0,0.0,0.0,12.0,0.0
623,2,25,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,7,12.0,0.0,0.0,0.0,0.0,0.0
624,2,25,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,12,0.0,0.0,6.0,0.0,0.0,0.0
625,2,25,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,10,12.0,0.0,0.0,0.0,0.0,0.0
626,2,25,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,40,0.0,0.0,0.0,0.0,6.0,0.0
627,2,25,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,6,0.0,0.0,0.0,0.0,0.0,12.0
628,2,25,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,9,0.0,0.0,6.0,0.0,0.0,0.0
629,2,25,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,9,6.0,0.0,0.0,0.0,0.0,0.0
630,2,25,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,11,6.0,0.0,0.0,0.0,0.0,0.0
631,2,25,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,2,0.0,0.0,0.0,0.0,0.0,6.0
632,2,25,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,42,0.0,0.0,0.0,12.0,0.0,0.0
633,2,25,Dairy & Eggs,1.308,10.231466666666668,12,2367.48,13,0.0,12.0,0.0,0.0,0.0,0.0
634,3,25,Meat & Fish,1.08,14.256000000000002,12,2419.2000000000003,5,12.0,0.0,0.0,0.0,0.0,0.0
635,0,26,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,7,0.0,6.0,0.0,0.0,0.0,0.0
636,0,26,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,23,0.0,6.0,0.0,0.0,0.0,0.0
637,0,26,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,5,0.0,0.0,12.0,0.0,0.0,0.0
638,0,26,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,3,0.0,0.0,0.0,0.0,0.0,20.0
639,0,26,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.1400000000000001,8.2764,12,3180.6000000000004,26,0.0,0.0,0.0,0.0,12.0,0.0
640,0,26,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,6,0.0,0.0,0.0,0.0,0.0,12.0
641,1,26,Dairy & Eggs,0.654,5.115733333333334,6,1183.74,24,0.0,6.0,0.0,0.0,0.0,0.0
642,1,26,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,28,0.0,20.0,0.0,0.0,0.0,0.0
643,1,26,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,33,0.0,0.0,0.0,20.0,0.0,0.0
644,1,26,Meat & Fish,0.54,7.128000000000001,6,1209.6000000000001,7,6.0,0.0,0.0,0.0,0.0,0.0
645,1,26,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,3,0.0,0.0,0.0,0.0,0.0,6.0
646,2,26,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,8,0.0,0.0,6.0,0.0,0.0,0.0
647,2,26,Dry Foods & Baked Goods,0.39,1.2870000000000001,6,1310.4,45,0.0,0.0,0.0,6.0,0.0,0.0
648,2,26,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,22,0.0,20.0,0.0,0.0,0.0,0.0
649,2,26,Store-Prepared Items,0.5700000000000001,6.621120000000001,6,1590.3000000000002,5,0.0,0.0,0.0,0.0,0.0,6.0
650,2,26,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,33,0.0,0.0,0.0,0.0,20.0,0.0
651,2,26,Fruits & Vegetables,0.6960000000000001,5.542944000000001,6,549.84,13,0.0,0.0,6.0,0.0,0.0,0.0
652,3,26,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,5,0.0,0.0,0.0,0.0,0.0,20.0
653,0,27,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,55,0.0,0.0,0.0,0.0,6.0,0.0
654,0,27,"Snacks, Condiments, Liquids, Oils, Grease, & Other",1.9,13.793999999999999,20,5301.0,26,0.0,0.0,0.0,0.0,20.0,0.0
655,0,27,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,36,0.0,0.0,0.0,20.0,0.0,0.0
656,0,27,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,22,0.0,20.0,0.0,0.0,0.0,0.0
657,0,27,"Snacks, Condiments, Liquids, Oils, Grease, & Other",0.5700000000000001,4.1382,6,1590.3000000000002,9,0.0,0.0,0.0,0.0,6.0,0.0
658,0,27,Store-Prepared Items,1.9,22.070400000000003,20,5301.0,5,0.0,0.0,0.0,0.0,0.0,20.0
659,0,27,Dry Foods & Baked Goods,1.3,4.290000000000001,20,4368.0,34,0.0,0.0,0.0,20.0,0.0,0.0
660,0,27,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,48,0.0,0.0,0.0,12.0,0.0,0.0
661,0,27,Fruits & Vegetables,1.3920000000000001,11.085888000000002,12,1099.68,6,0.0,0.0,12.0,0.0,0.0,0.0
662,0,27,Meat & Fish,1.7999999999999998,23.759999999999998,20,4031.9999999999995,9,20.0,0.0,0.0,0.0,0.0,0.0
663,0,27,Dairy & Eggs,2.18,17.052444444444447,20,3945.8,11,0.0,20.0,0.0,0.0,0.0,0.0
664,0,27,Store-Prepared Items,1.1400000000000001,13.242240000000002,12,3180.6000000000004,2,0.0,0.0,0.0,0.0,0.0,12.0
665,0,27,Fruits & Vegetables,2.3200000000000003,18.476480000000006,20,1832.8000000000002,5,0.0,0.0,20.0,0.0,0.0,0.0
666,0,27,Dry Foods & Baked Goods,0.78,2.5740000000000003,12,2620.8,51,0.0,0.0,0.0,12.0,0.0,0.0
